Metric,Value
Accuracy,0.9991497975708502
Precision (macro),0.9991376887293807
Recall (macro),0.9991456346094345
F1-score (macro),0.9991416599844143
AUC-ROC (macro),0.9991456346094345
Precision (Anomaly),0.9992621015348289
Recall (Anomaly),0.9991883715782484
F1-score (Anomaly),0.9992252351964583
Precision (Normal),0.9990132759239324
Recall (Normal),0.9991028976406208
F1-score (Normal),0.9990580847723705
