Metric,Value
Accuracy,0.9544534412955465
Precision (macro),0.9539817623152671
Recall (macro),0.9540609291297013
F1-score (macro),0.9540211512632146
AUC-ROC (macro),0.9924573039544896
Precision (Anomaly),0.958868704770344
Recall (Anomaly),0.9580904596768243
F1-score (Anomaly),0.9584794242480162
Precision (Normal),0.9490948198601898
Recall (Normal),0.9500313985825782
F1-score (Normal),0.9495628782784129
