Metric,Value
Accuracy,0.9654655870445344
Precision (macro),0.9661733811993086
Recall (macro),0.9641513482174924
F1-score (macro),0.9650625248080973
AUC-ROC (macro),0.9910082979750806
Precision (Anomaly),0.9601449275362319
Recall (Anomaly),0.9776433262008412
F1-score (Anomaly),0.9688151208276972
Precision (Normal),0.9722018348623853
Recall (Normal),0.9506593702341437
F1-score (Normal),0.9613099287884972
