Metric,Value
Accuracy,0.975668016194332
Precision (macro),0.9750139386540677
Recall (macro),0.9759644646324064
F1-score (macro),0.9754602016425975
AUC-ROC (macro),0.9947377728367242
Precision (Anomaly),0.9825633383010433
Recall (Anomaly),0.9729211244742861
F1-score (Anomaly),0.9777184591999406
Precision (Normal),0.9674645390070922
Recall (Normal),0.9790078047905266
F1-score (Normal),0.9732019440852543
